objectid,filename,title,creator,date,description,subject,location,latitude,longitude,identifier,type,format,culture,materials,measurements,credit,published,web_page,altnum
368,jsma2019_11_89.jpg,Bonbonniere with bird handle,David-Andersen,ca. 1930,Bird motif chased on lid with bird handle,"David-Andersen;Norwegian;sterling silver, enamel, and ceramic;Norrköping, Norway","Norrköping, Norway",,,JSMA2019:11.89,Image;StillImage,image/jpeg,Norwegian,"sterling silver, enamel, and ceramic",4-1/8 x 7 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",N,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=136144;type=101,N1558
340,jsma2019_11_25.jpg,Flask funnel,R. Blackinton & Co.,20th century,,"R. Blackinton & Co.;American;Silver;North Attelboro, Massachusetts","North Attelboro, Massachusetts",,,JSMA2019:11.25,Image;StillImage,image/jpeg,American,Silver,H. 3-1/6 x W. 2-11/16 x D. 1-1/2 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",N,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=136072;type=101,N0366
204,jsma2016_12_19.jpg,Serving fork and spoon,Unknown,early 20th century,Meat Fork and Serving spoon decorated with ancanthus leaves and pineapples.,Unknown;Norwegian;.830 silver;Norway,Norway,,,"JSMA2016:12.19a,b",Image;StillImage,image/jpeg,Norwegian,.830 silver,8-7/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=119672;type=101,N0206
575,jsma2016_12_77.jpg,Necklace,"Berg, Marianne; David-Andersen",1970,The openwork pendant of crossed bars with knobbed joints attached to a bar-link necklace.,"Berg, Marianne; David-Andersen;Scandinavian;Sterling silver;Norway",Norway,,,JSMA2016:12.77,Image;StillImage,image/jpeg,Scandinavian,Sterling silver,pendant: 2-1/4 x 1-3/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=119741;type=101,N1502
443,jsma2016_12_120.jpg,Box,Drumgold,ca. 1940s,,"Drumgold;American;Copper, brass;Oakland, California","Oakland, California",,,JSMA2016:12.120,Image;StillImage,image/jpeg,American,"Copper, brass",H. 1-1/8 x W. 7-3/4 x D. 3-1/2 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=122400;type=101,T070
58,jsma2016_12_16.jpg,Brooch,"Tangerud, Unn; David-Andersen",ca. 1964,"Designed by Unn Tangerud who named the brooch ""Unn's Sun Chariot."" It can be worn as a pendant as well.","Tangerud, Unn; David-Andersen;Norwegian;sterling silver, thulite;Oslo, Norway","Oslo, Norway",,,JSMA2016:12.16,Image;StillImage,image/jpeg,Norwegian,"sterling silver, thulite",2 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=119669;type=101,N0192
190,jsma2016_12_30.jpg,Serving fork and spoon,"Blanchard, Porter",ca. 1930,Silver serving fork and spoon.,"Blanchard, Porter;American;Sterling silver;Pacoima, California","Pacoima, California",,,"JSMA2016:12.30a,b",Image;StillImage,image/jpeg,American,Sterling silver,Fork: 10-1/4 inches; spoon: 10 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=119683;type=101,N0223
94,jsma2016_12_9.jpg,Fork and spoon,"Blanchard, Porter",ca. 1940,,"Blanchard, Porter;American;Sterling silver;Pacoima, California","Pacoima, California",,,"JSMA2016:12.9a,b",Image;StillImage,image/jpeg,American,Sterling silver,Fork: 6-7/8 inches; spoon:6-1/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=119662;type=101,N0127
481,jsma2014_39_20.jpg,Serving tray,"Friedell, Clemens",ca. 1940,Serving dish or charger plate with custom applied monogram,"Friedell, Clemens;American;Sterling silver;Pasadena, California","Pasadena, California",,,JSMA2014:39.20,Image;StillImage,image/jpeg,American,Sterling silver,Diam. 11 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=111127;type=101,N0966
373,jsma2014_39_43.jpg,Dessert bowls & undertrays,"Friedell, Clemens",ca. 1915,,"Friedell, Clemens;American;Sterling silver;Pasadena, California","Pasadena, California",,,JSMA2014:39.43a-d,Image;StillImage,image/jpeg,American,Sterling silver,Bowls: H. 1-3/4 x Diam. 4-1/2 inches; undertrays: H. 1/2 x Diam. 6 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=111150;type=101,P0088
509,jsma2014_39_44.jpg,Chocolate pot,"Friedell, Clemens",ca. 1920,"Clemens Friedell, one of the most prominent silversmiths in the California Arts and Crafts movement, valued reviving old-world traditions, like chasing (engraving a design on the metal) and riveting. The hammered surface of this chocolate pot reflects the time-consuming process of making it by hand. While the simple lines are in keeping with the Arts and Crafts style, Friedell was better-known for his more ornamental work. It is possible that this pot was a custom commission, as his patrons often preferred simpler designs more in line with the popular Arts and Crafts style.","Friedell, Clemens;American;Sterling silver with ebony handle;Pasadena, California","Pasadena, California",,,JSMA2014:39.44,Image;StillImage,image/jpeg,American,Sterling silver with ebony handle,H. 6 x W. 7-1/4 x Diam. 3-1/2 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=111151;type=101,P0089
411,jsma2017_2_53.jpg,Pitcher,Wilton Armetale,ca. 20th century,,Wilton Armetale;American;Armetale;Pennsylvania,Pennsylvania,,,JSMA2017:2.53,Image;StillImage,image/jpeg,American,Armetale,H. 8-3/4 x W. 8-3/4 x D. 3-3/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=126329;type=101,T0155 (2 PCS)
496,jsma2017_2_61.jpg,Tray,Wilton Armetale,ca. 20th century,,Wilton Armetale;American;Armetale;Pennsylvania,Pennsylvania,,,JSMA2017:2.61,Image;StillImage,image/jpeg,American,Armetale,W. 18-1/2 x D. 10-7/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=126330;type=101,T0155 (2 PCS)
299,jsma2014_38_8.jpg,Chambersticks,Unknown,20th century,"Peruvian copper chambersticks (hand-held candlesticks) with riveted strap work, strapped handles, and bracket feet.",Unknown;Peruvian;Patinated copper;Peru,Peru,,,"JSMA2014:38.8a,b",Image;StillImage,image/jpeg,Peruvian,Patinated copper,a: H. 5 x W. 5-1/4 x D. 3 inches; b: H. 5 x W. 5 x D. 4-1/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=27163;type=101,T0028
319,jsma2016_12_156.jpg,Matchbox cover and ashtray,Vichy,20th century,Each applied with a stylized bird,Vichy;Peruvian;Copper with silver;Peru,Peru,,,JSMA2016:12.156,Image;StillImage,image/jpeg,Peruvian,Copper with silver,a: H. 3/4 x W. 1-1/2 x D. 2-1/8 inches; b: H. 1/8 x W. 2-9/16 x D. 2-3/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=122445;type=101,T0061
540,jsma2017_2_65.jpg,Ladle,"Bailey, Truman",ca. 1943,,"Bailey, Truman;American;silver, wood, gray stone cabochon;Peru",Peru,,,JSMA2017:2.65,Image;StillImage,image/jpeg,American,"silver, wood, gray stone cabochon",10-3/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=126264;type=101,N0090
462,jsma2017_2_66.jpg,Ladle,"Bailey, Truman",ca. 1943,,"Bailey, Truman;American;silver, wood, green stone cabochon;Peru",Peru,,,JSMA2017:2.66,Image;StillImage,image/jpeg,American,"silver, wood, green stone cabochon",9-1/2 x 4-7/8 x 2-1/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=126265;type=101,N0091
85,jsma2016_12_143.jpg,Brooch,Unknown,ca. 1900,"Jugendstil silver, garnet, and pearl brooch","Unknown;German;.800 silver with garnet and pearl cabochons;Pforzheim, Germany","Pforzheim, Germany",,,JSMA2016:12.143,Image;StillImage,image/jpeg,German,.800 silver with garnet and pearl cabochons,1-1/2 x 1-1/16 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=122425;type=101,S0111
556,jsma2014_38_69.jpg,Inkwell,J.E. Caldwell & Co.,ca. 20th century,"The design of this double inkwell retailed by J.E. Caldwell & Co., is attributed to Joseph Heinrichs (1866-1937), who created similar inkwells for other retailers, such as Grogan Co. and Shreve and Co. In line with the tenets of Arts and Crafts, the designer transformed relatively inexpensive materials of copper, wood, and glass into a functional object complete with subtle details. For example, facets cut into the bottom of the glass refract light and create the illusion of a brilliant texture at the top of the inkwell.","J.E. Caldwell & Co.;American;Sterling silver, copper, wood, and glass;Philadelphia, Pennsylvania","Philadelphia, Pennsylvania",,,"JSMA2014:38.69a,b",Image;StillImage,image/jpeg,American,"Sterling silver, copper, wood, and glass",A: 2 x 7-7/16 x 4-3/4 inches; B: 2-3/4 x 2-1/8 x 2-1/8 inches; C: 2-3/4 x 2-1/8 x 2-1/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=27224;type=101,N1166
495,jsma2017_2_24.jpg,Decorative plate,W.W. Wattles & Sons,ca. 1900,,"W.W. Wattles & Sons;American;Silver;Pittsburg, Pennsylvania","Pittsburg, Pennsylvania",,,JSMA2017:2.24,Image;StillImage,image/jpeg,American,Silver,Diam. 10-3/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=126345;type=101,NO MGW NUMBER
251,jsma2019_11_92.jpg,Demitasse spoons (6 pieces),Unknown,early 20th century,,"Unknown;Polish;.800 silver, amber;Poland",Poland,,,JSMA2019:11.92a-f,Image;StillImage,image/jpeg,Polish,".800 silver, amber",each: 4-5/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=136147;type=101,N1592
84,jsma2019_11_49.jpg,Paper knife,Unknown,ca. 1930,,"Unknown;Portuguese;.935 fine silver, ivory;Portugal",Portugal,,,JSMA2019:11.49,Image;StillImage,image/jpeg,Portuguese,".935 fine silver, ivory",11-1/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=136101;type=101,N0916
75,jsma2016_12_59.jpg,Pin,Bansgrove,n.d.,,"Bansgrove;Undetermined;sterling silver, opal;Possibly Australia",Possibly Australia,,,JSMA2016:12.59,Image;StillImage,image/jpeg,Undetermined,"sterling silver, opal",1-1/2 x 2-3/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=119719;type=101,N0865
480,jsma2014_38_5.jpg,Tea service,Unknown,ca. 1910,"Brass tea service including teapot, creamer, sugar pot, stand, and burner. Possibly Austrian or German. Handmade bodies with factorymade spouts and handles.More affordable than silver, copper and brass were favorite materials of Arts and Crafts designers. This early 20th century brass tea service, possibly from Austria or Germany, features a handmade body with factory-made spouts and handles. Utilizing both handmade and machine-made parts was often a necessary compromise for manufacturers to remain commercially competitive.","Unknown;Undetermined;brass, wood, tinned interior;Possibly Austria or Germany",Possibly Austria or Germany,,,JSMA2014:38.5a-e,Image;StillImage,image/jpeg,Undetermined,"brass, wood, tinned interior",a: H. 8-1/2 x W. 11-1/2 x D. 6-1/2 inches; b: H. 5-1/4 x W. 7 x D. 4 inches; c: H. 5-3/4 x W. 4-1/4 x D. 4-1/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=27160;type=101,T0037
49,jsma2016_12_33.jpg,Moth pin,Unknown,ca. 1910,"Botany, insects, and snakes were common motifs of Art Nouveau jewelry. In addition to natural motifs, Art Nouveau artists frequently employed enameling to provide lustrous color to their work. This moth pin was created using the cloisonné technique of fusing colored, ground glass to the metal base.","Unknown;;silver, enamel;Possibly England",Possibly England,,,JSMA2016:12.33,Image;StillImage,image/jpeg,,"silver, enamel",3-1/2 x 2-1/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=119686;type=101,N0314
460,jsma2016_12_150.jpg,Glove box,Unknown,ca. 1900,"Art Nouveau silver-plated glove box with flowers and dragonfly, lined with velvet.","Unknown;;silverplate, velvet;Possibly France",Possibly France,,,JSMA2016:12.150,Image;StillImage,image/jpeg,,"silverplate, velvet",2-1/2 x 13-1/2 x 5 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=122438;type=101,N0452
158,jsma2016_12_158.jpg,Necklace,Unknown,ca. 1930,Art Deco silver and brown enamel necklace.,"Unknown;;silver, enamel;Possibly Germany",Possibly Germany,,,JSMA2016:12.158,Image;StillImage,image/jpeg,,"silver, enamel",18 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=122447;type=101,N0309
154,jsma2019_11_133.jpg,Pendant,Unknown,early 21st century,,"Unknown;Italian;18 karat yellow gold and white gold, diamonds, black malachite;Possibly Italy",Possibly Italy,,,JSMA2019:11.133,Image;StillImage,image/jpeg,Italian,"18 karat yellow gold and white gold, diamonds, black malachite",Pendant: 2-3/8 x 1-1/4 inches; chain: 15 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=137899;type=101,N0957
486,jsma2019_11_62.jpg,Round tray,Unknown,ca. 1940s,"Potentially Mexican, Art Deco serving tray with two handles and reeded border, influence of Jensen, Spratling and Puiforcat",Unknown;Undetermined;silver;Possibly Mexico,Possibly Mexico,,,JSMA2019:11.62,Image;StillImage,image/jpeg,Undetermined,silver,1 x 9-1/2 x 8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",N,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=136115;type=101,N1033
170,jsma2017_2_43.jpg,Caddy Spoon,Unknown,20th century,,"Unknown;Undetermined;silver, turqoise cabochon;Possibly Near East",Possibly Near East,,,JSMA2017:2.43,Image;StillImage,image/jpeg,Undetermined,"silver, turqoise cabochon",4-1/4 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=126325;type=101,T0093
62,jsma2016_12_159.jpg,Necklace,Unknown,late 20th century,,"Unknown;;silver, lucite;Possibly Scandinavia",Possibly Scandinavia,,,JSMA2016:12.159,Image;StillImage,image/jpeg,,"silver, lucite","Chain: 29 inches, pendant: 3 x -5/8 inches","Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=122448;type=101,N0335
258,jsma2014_38_36.jpg,Bookends,Unknown,ca. 1920,,Unknown;Undetermined;bronze;Possibly UK,Possibly UK,,,"JSMA2014:38.36a,b",Image;StillImage,image/jpeg,Undetermined,bronze,each: H. 4-3/4 x W. 5-1/2 x D. 2-1/2 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=27191;type=101,P0149
419,jsma2014_38_55.jpg,Box,Unknown,ca. 1910,Rectangular box with riveted strapwork and bracketed feet. Side panels chased with decorative scroll work and arrow motif. Decorative chasing and cartouche on lid. Hammered finish.,Unknown;Undetermined;Copper with wood liner;Possibly UK,Possibly UK,,,JSMA2014:38.55,Image;StillImage,image/jpeg,Undetermined,Copper with wood liner,H. 7 x W. 11-1/8 x D. 6- 5/8 inches,"Margo Grant Walsh Twentieth Century Silver and Metalwork Collection, gift of Margo Grant Walsh",Y,https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=27210;type=101,P0145
